id,x,y,time
2,19,19,0
2,19,19,0
2,19,19,0
2,19,19,0
2,19,19,0
2,19,19,0
2,19,19,0
2,19,19,0
2,19,19,0
2,19,19,0
2,19,19,0
2,19,19,0
2,19,19,0
2,19,19,0
2,19,19,0
2,19,19,0
2,19,19,0
2,19,19,0
2,19,19,0
2,19,19,0
2,19,19,1
2,19,19,1
2,19,19,1
2,19,19,1
2,19,19,1
2,19,19,1
2,19,19,1
2,19,19,1
2,19,19,1
2,19,19,1
2,19,19,1
2,19,19,1
2,19,19,1
2,19,19,1
2,19,19,1
2,19,19,1
1,1,1,0
2,19,19,1
1,1,1,0
2,19,19,1
2,19,19,1
2,19,19,1
2,19,19,2
2,19,19,2
2,19,19,2
2,19,19,2
2,19,19,2
2,19,19,2
2,19,19,2
2,19,19,2
2,19,18,2
2,19,18,2
2,19,18,2
2,19,18,2
2,19,18,2
2,19,18,2
2,19,18,2
2,19,18,2
2,19,18,2
1,1,1,1
1,1,1,1
2,19,18,2
2,19,18,2
2,19,18,2
2,19,18,3
2,19,18,3
2,19,17,3
2,19,17,3
2,19,17,3
2,19,17,3
2,19,17,3
2,19,17,3
2,19,17,3
2,19,17,3
2,19,17,3
2,19,17,3
2,19,17,3
2,19,17,3
2,19,17,3
2,19,17,3
2,19,17,3
2,19,17,3
1,1,1,2
2,19,17,3
1,1,1,2
2,19,17,3
2,19,17,4
2,19,17,4
2,19,17,4
2,19,17,4
2,19,17,4
2,19,17,4
2,19,17,4
2,19,17,4
2,19,17,4
2,19,17,4
2,19,17,4
2,19,17,4
2,19,17,4
2,19,17,4
2,19,17,4
2,19,17,4
2,19,17,4
1,1,1,3
1,1,1,3
2,19,17,4
2,19,17,4
2,18,17,4
2,18,17,5
2,18,17,5
2,18,17,5
2,18,17,5
2,18,17,5
2,18,17,5
2,18,17,5
2,18,17,5
2,17,17,5
2,17,17,5
2,17,17,5
2,17,17,5
2,17,17,5
2,17,17,5
2,17,17,5
2,17,17,5
2,17,17,5
1,1,1,4
2,17,17,5
1,1,1,4
2,17,17,5
2,17,17,5
2,17,17,6
2,17,17,6
2,17,17,6
2,17,17,6
2,17,17,6
2,17,17,6
2,17,17,6
2,17,17,6
2,17,17,6
2,17,17,6
2,17,16,6
2,17,16,6
2,17,16,6
2,17,16,6
2,17,16,6
2,17,16,6
2,17,16,6
1,1,1,5
1,1,1,5
2,17,16,6
2,17,16,6
2,17,16,6
2,17,16,7
2,17,16,7
2,17,16,7
2,17,16,7
2,17,16,7
2,17,16,7
2,17,16,7
2,17,16,7
2,17,16,7
2,17,16,7
2,17,16,7
2,17,16,7
2,17,16,7
2,17,16,7
2,17,16,7
2,17,16,7
1,1,1,6
2,17,16,7
1,1,1,6
2,17,16,7
2,17,16,7
2,17,16,7
2,17,16,8
2,17,15,8
2,17,15,8
2,17,15,8
2,17,15,8
2,17,15,8
2,17,15,8
2,17,15,8
2,17,15,8
2,17,15,8
2,17,15,8
2,17,15,8
2,17,15,8
2,17,15,8
2,17,15,8
2,17,15,8
2,17,15,8
1,1,1,7
2,17,15,8
1,1,1,7
2,17,15,8
2,17,15,8
2,17,15,9
2,17,15,9
2,17,15,9
2,17,15,9
2,17,15,9
2,17,15,9
2,17,15,9
2,17,15,9
2,17,15,9
2,17,15,9
2,17,15,9
2,17,15,9
2,17,15,9
2,17,15,9
2,17,15,9
2,17,15,9
2,17,15,9
1,1,1,8
1,1,1,8
2,17,15,9
2,17,15,9
2,17,15,9
2,17,15,10
2,17,15,10
2,17,15,10
2,17,15,10
2,17,15,10
2,17,15,10
2,17,15,10
2,17,15,10
2,17,15,10
2,17,15,10
2,17,15,10
2,17,15,10
2,17,15,10
2,17,15,10
2,17,15,10
2,17,15,10
2,17,15,10
1,1,1,9
1,1,1,9
2,17,15,10
2,17,15,10
2,17,15,10
2,17,15,11
2,17,15,11
2,17,15,11
2,17,15,11
2,17,15,11
2,17,15,11
2,16,15,11
2,16,15,11
2,16,15,11
2,16,15,11
2,16,15,11
2,16,15,11
2,16,15,11
2,16,15,11
2,16,15,11
2,16,15,11
2,15,15,11
1,1,1,10
1,1,1,10
2,15,15,11
2,15,15,11
2,15,15,11
2,15,15,12
2,15,15,12
2,15,15,12
2,15,15,12
2,15,15,12
2,15,15,12
2,15,15,12
2,15,15,12
2,15,15,12
2,15,15,12
2,15,15,12
2,15,15,12
2,15,15,12
2,15,15,12
2,15,15,12
2,15,15,12
2,15,14,12
1,1,1,11
1,1,1,11
2,15,14,12
2,15,14,12
2,15,14,12
2,15,14,13
2,15,13,13
2,15,13,13
2,15,13,13
2,15,13,13
2,15,13,13
2,15,13,13
2,15,13,13
2,15,13,13
2,15,13,13
1,1,1,12
2,15,13,13
2,15,13,13
2,15,13,13
2,15,13,13
2,15,13,13
2,15,13,13
2,15,13,13
2,15,13,13
1,1,1,12
2,15,13,13
2,16,13,13
2,16,13,14
2,16,13,14
2,16,13,14
2,16,13,14
2,16,13,14
2,16,13,14
2,16,13,14
2,16,13,14
2,16,13,14
2,16,13,14
2,16,13,14
2,16,13,14
2,16,13,14
2,16,13,14
2,16,13,14
2,16,13,14
2,16,13,14
1,1,1,13
2,16,13,14
1,1,1,13
2,16,13,14
2,16,13,14
2,16,13,15
2,16,13,15
2,16,13,15
2,16,13,15
2,16,13,15
2,16,13,15
2,17,13,15
2,17,13,15
2,17,13,15
2,17,13,15
2,17,13,15
2,17,13,15
2,17,13,15
2,17,13,15
2,17,13,15
2,17,13,15
2,17,13,15
1,1,1,14
1,1,1,14
2,17,13,15
2,17,13,15
2,17,13,15
2,18,13,16
2,18,13,16
2,18,13,16
2,18,13,16
2,18,13,16
2,18,13,16
2,18,13,16
2,18,13,16
2,18,13,16
2,18,13,16
2,18,13,16
2,18,13,16
2,18,13,16
2,18,13,16
2,19,13,16
2,19,13,16
2,19,13,16
1,1,1,15
1,1,1,15
2,19,13,16
2,19,13,16
2,19,13,16
2,19,13,17
2,19,13,17
2,19,13,17
2,19,13,17
2,19,13,17
2,19,13,17
2,19,13,17
2,19,13,17
2,19,13,17
2,19,13,17
2,19,13,17
2,19,13,17
2,19,13,17
2,19,13,17
2,19,13,17
2,19,13,17
2,19,13,17
1,1,1,16
1,1,1,16
2,19,13,17
2,19,13,17
2,19,13,17
2,19,13,18
2,19,13,18
2,19,13,18
2,19,13,18
2,19,13,18
2,19,13,18
2,19,13,18
2,19,13,18
2,19,13,18
2,19,13,18
2,19,13,18
2,19,13,18
2,19,13,18
2,19,13,18
2,19,13,18
2,19,13,18
2,19,13,18
1,1,1,17
1,1,1,17
2,19,13,18
2,19,13,18
2,19,13,18
2,19,13,19
2,19,13,19
2,19,13,19
2,19,13,19
2,19,13,19
2,19,13,19
2,19,13,19
2,19,13,19
2,19,13,19
2,19,13,19
2,19,13,19
2,19,13,19
2,19,13,19
2,19,13,19
2,19,13,19
2,19,12,19
2,19,12,19
1,1,1,18
2,19,12,19
2,19,12,19
2,19,12,19
2,19,12,20
2,19,12,20
2,19,12,20
2,19,12,20
2,19,12,20
2,19,11,20
2,19,11,20
2,19,11,20
2,19,11,20
2,19,11,20
2,19,11,20
2,19,11,20
2,19,11,20
2,19,11,20
2,19,11,20
2,19,11,20
2,19,11,20
1,1,1,18
2,19,11,20
2,19,11,20
2,19,11,20
2,19,11,21
2,19,11,21
2,19,11,21
2,19,11,21
2,19,11,21
2,19,11,21
2,19,11,21
2,18,11,21
2,18,11,21
2,18,11,21
2,18,11,21
2,18,11,21
2,18,11,21
2,18,11,21
2,17,11,21
2,17,11,21
2,17,11,21
1,1,1,19
1,1,1,19
2,17,11,21
2,17,11,21
2,17,11,21
2,17,11,22
2,17,11,22
2,17,11,22
2,17,11,22
2,17,11,22
2,17,11,22
2,17,11,22
2,17,11,22
2,17,11,22
2,17,11,22
2,17,11,22
2,17,11,22
2,17,11,22
2,17,11,22
2,17,11,22
2,17,11,22
2,17,11,22
1,1,1,20
1,1,1,20
2,17,11,22
2,17,11,22
2,17,11,22
2,17,11,23
2,17,11,23
2,17,11,23
2,17,11,23
2,17,11,23
2,17,11,23
2,17,11,23
2,17,11,23
2,17,11,23
2,17,11,23
2,17,11,23
2,17,11,23
2,17,11,23
2,17,11,23
2,17,11,23
2,17,11,23
1,1,1,21
2,17,11,23
1,1,1,21
2,17,11,23
2,17,11,23
2,17,11,23
2,17,11,24
2,17,11,24
2,17,11,24
2,17,11,24
2,17,11,24
2,17,11,24
2,17,11,24
2,17,11,24
2,17,11,24
2,17,11,24
2,17,11,24
2,17,11,24
2,17,11,24
2,17,11,24
2,17,11,24
2,17,11,24
2,17,11,24
2,17,11,24
1,1,1,22
1,1,1,22
2,17,11,24
2,17,11,24
2,17,11,25
2,17,11,25
2,17,11,25
2,17,11,25
2,17,11,25
2,17,11,25
2,17,11,25
2,17,11,25
2,17,11,25
2,17,11,25
2,17,11,25
2,17,11,25
2,17,11,25
2,17,11,25
2,17,11,25
2,17,11,25
2,17,11,25
1,1,1,23
1,1,1,23
2,17,11,25
2,17,11,25
2,17,11,25
2,17,11,26
2,17,11,26
2,17,11,26
2,17,11,26
2,17,11,26
2,17,11,26
2,17,11,26
2,17,11,26
2,17,11,26
2,17,11,26
2,17,11,26
2,17,11,26
2,17,11,26
2,17,11,26
2,17,11,26
2,17,11,26
2,17,11,26
1,1,1,24
1,1,1,24
2,17,11,26
2,17,11,26
2,17,11,26
2,17,11,27
2,17,11,27
2,17,11,27
2,17,11,27
2,17,11,27
2,17,11,27
2,17,11,27
2,17,11,27
2,17,11,27
2,17,11,27
2,17,11,27
2,17,11,27
2,17,11,27
2,17,11,27
2,17,11,27
2,17,11,27
2,17,11,27
2,17,11,27
1,1,1,25
1,1,1,25
2,17,11,27
2,17,11,27
2,17,11,28
2,17,11,28
2,17,11,28
2,17,11,28
2,17,11,28
2,17,11,28
2,17,11,28
2,17,11,28
2,17,11,28
2,17,11,28
2,17,11,28
2,17,11,28
2,17,11,28
2,17,11,28
2,17,11,28
2,17,11,28
2,17,11,28
1,1,1,26
2,17,11,28
2,17,11,28
2,17,11,28
2,17,11,29
2,17,11,29
2,17,11,29
2,17,11,29
2,17,11,29
2,17,11,29
2,17,11,29
2,17,11,29
2,17,11,29
2,17,11,29
2,17,11,29
2,17,11,29
2,17,11,29
2,17,11,29
2,17,11,29
2,17,11,29
2,17,11,29
1,1,1,27
2,17,11,29
1,1,1,27
2,17,11,29
2,17,11,29
2,17,11,30
2,17,11,30
2,17,11,30
2,17,11,30
2,17,11,30
2,17,11,30
2,17,11,30
2,17,11,30
2,17,11,30
2,17,11,30
2,17,11,30
2,17,11,30
2,17,11,30
2,17,11,30
2,17,11,30
2,17,11,30
2,17,11,30
1,1,1,28
1,1,1,28
2,17,11,30
2,17,11,30
2,17,11,30
2,17,11,31
2,17,11,31
2,17,11,31
2,17,11,31
2,17,11,31
2,17,11,31
2,17,11,31
2,17,11,31
2,17,11,31
2,17,11,31
2,17,11,31
2,17,11,31
2,17,11,31
2,17,11,31
2,17,11,31
2,17,11,31
2,17,11,31
1,1,1,29
1,1,1,29
2,17,11,31
2,17,11,31
2,17,11,31
2,17,11,32
2,17,11,32
2,17,11,32
2,17,11,32
2,17,11,32
2,17,11,32
2,17,11,32
2,17,11,32
2,17,11,32
2,17,11,32
2,17,11,32
2,17,11,32
2,17,11,32
2,17,11,32
2,17,11,32
2,17,11,32
2,17,11,32
1,1,1,30
1,1,1,30
2,17,11,32
2,17,11,32
2,17,11,32
2,17,11,33
2,17,11,33
2,17,11,33
2,17,11,33
2,17,11,33
2,17,11,33
2,17,11,33
2,17,11,33
2,17,11,33
2,17,11,33
2,17,11,33
2,17,11,33
2,17,11,33
2,17,11,33
2,17,11,33
2,17,11,33
2,17,11,33
1,1,1,31
1,1,1,31
2,17,11,33
2,17,11,33
2,17,11,33
2,17,11,34
2,17,11,34
2,17,11,34
2,17,11,34
2,17,11,34
2,17,11,34
2,17,11,34
2,17,11,34
2,17,11,34
2,17,11,34
2,17,11,34
2,17,11,34
2,17,11,34
2,17,11,34
2,17,11,34
2,17,11,34
2,17,11,34
1,1,1,32
2,17,11,34
2,17,11,34
2,17,11,34
2,17,11,35
2,17,11,35
2,17,11,35
2,17,11,35
2,17,11,35
2,17,11,35
2,17,11,35
2,17,11,35
2,17,11,35
2,17,11,35
2,17,11,35
2,17,11,35
2,17,11,35
2,17,11,35
2,17,11,35
2,17,11,35
2,17,11,35
1,1,1,33
1,1,1,33
2,17,11,35
2,17,11,35
2,17,11,35
2,17,11,36
2,17,11,36
2,17,11,36
2,17,11,36
2,17,11,36
2,17,11,36
2,17,11,36
2,17,11,36
2,17,11,36
2,17,11,36
